Bo2g165940	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_125788.7	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G63920
Bo3g001210	2e-79	https://www.ncbi.nlm.nih.gov/nuccore/NM_001125681.2	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G01910
Bo3g001210	2e-79	https://www.ncbi.nlm.nih.gov/nuccore/NM_120269.4	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G01910
Bo3g009090	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_180481.4	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G13290
Bo3g009090	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_121332.4	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G13290
Bo3g009090	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_001085108.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G13290
Bo3g009090	6e-122	https://www.ncbi.nlm.nih.gov/nuccore/NM_121331.3	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G13280
Bo3g052790	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_116438.2	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT4G02070
Bo3g052790	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_001203727.2	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT4G02070
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_111066.4	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G02000
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_111065.3	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_001337376.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_001337377.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_001337375.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_001337374.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_001337372.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_001337373.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_001337371.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_001337368.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-140	https://www.ncbi.nlm.nih.gov/nuccore/NM_001337370.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT3G01990
Bo3g054870	2e-77	https://www.ncbi.nlm.nih.gov/nuccore/NM_121410.3	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G14070
Bo4g004720	7e-105	https://www.ncbi.nlm.nih.gov/nuccore/NM_130291.3	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT2G47230
Bo4g004720	1e-96	https://www.ncbi.nlm.nih.gov/nuccore/NM_001202840.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT2G47230
Bo4g004720	2e-68	https://www.ncbi.nlm.nih.gov/nuccore/NM_102416.3	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT1G26540
Bo4g004720	1e-64	https://www.ncbi.nlm.nih.gov/nuccore/NM_001197969.2	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT1G03290
Bo4g004720	1e-64	https://www.ncbi.nlm.nih.gov/nuccore/NM_100211.4	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT1G03290
Bo4g004720	1e-64	https://www.ncbi.nlm.nih.gov/nuccore/NM_001331402.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT1G03290
Bo4g004720	1e-64	https://www.ncbi.nlm.nih.gov/nuccore/NM_100212.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT1G03300
Bo4g004720	2e-35	https://www.ncbi.nlm.nih.gov/nuccore/NM_101015.2	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT1G11420
Bo4g004720	3e-21	https://www.ncbi.nlm.nih.gov/nuccore/NM_001343823.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G23770
Bo4g004720	3e-21	https://www.ncbi.nlm.nih.gov/nuccore/NM_001203443.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT5G23770
Bo4g021200	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_129961.3	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT2G43990
Bo5g017470	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_118939.3	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT4G28010
Bo5g017960	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_101264.4	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT1G13980
Bo5g017960	0.0	https://www.ncbi.nlm.nih.gov/nuccore/NM_001198062.1	https://www.arabidopsis.org/servlets/TairObject?type=locus&name=AT1G13980
